,Dividend Ratio,Price ratio,5 Day Div Moving Average,20 Day Div Moving Average,100 Day Div Moving Average,500 Day Div Moving Average,5 Day Price Moving Average,20 Day Price Moving Average,100 Day Price Moving Average,500 Day Price Moving Average
157,0.9558762362903941,1.0,9.591727472013343,9.601498186852423,10.04272342890553,10.048345343165554,95.61383943529488,96.02605655699519,100.48088706645532,100.49227818439743
158,0.9669868029345328,1.0,9.610283743396758,9.614758650687985,10.03827102649923,10.047685079224246,95.9172747201334,96.01498186852427,100.4272342890553,100.48345343165552
159,0.9453112689114438,1.0,9.548810728768444,9.604794690697254,10.032041856166698,10.046591304602474,96.10283743396757,96.14758650687989,100.3827102649923,100.47685079224243
160,0.9322581878305819,1.0,9.512918137417357,9.594127110754584,10.023622177888177,10.045236468359086,95.48810728768443,96.04794690697257,100.32041856166697,100.46591304602472
161,0.9519790769613768,1.0,9.504823145856655,9.599288774646007,10.017327879891127,10.044276049898313,95.12918137417356,95.94127110754587,100.23622177888176,100.45236468359084
162,0.9696213598615635,1.0,9.532313392998994,9.61074772598727,10.011927354534187,10.043668477095546,95.04823145856655,95.99288774646011,100.17327879891127,100.44276049898312
163,0.9634377313613024,1.0,9.525215249852533,9.605463815505255,10.00816255766268,10.042937231722771,95.32313392998994,96.10747725987274,100.11927354534185,100.43668477095542
164,0.9746072479615229,1.0,9.58380720795269,9.604595835288801,10.003318628976828,10.042429376682003,95.25215249852533,96.05463815505259,100.08162557662678,100.42937231722769
165,0.9893700234731927,1.0,9.69803087923791,9.61191083929998,10.001087755774996,10.042216777151467,95.83807207952692,96.04595835288805,100.03318628976825,100.42429376682
166,0.9804508629538405,1.0,9.754974451222838,9.613124143796743,9.99725310424797,10.041825794410544,96.98030879237913,96.11910839299985,100.01087755774994,100.42216777151464
167,0.9630186539130943,1.0,9.741769039325899,9.6084862056661,9.994079986860145,10.041086167488805,97.54974451222841,96.13124143796746,99.97253104247967,100.4182579441054
168,0.9710406952409265,1.0,9.756974967085148,9.60642917225624,9.990388137041787,10.040506981393625,97.41769039325904,96.08486205666105,99.94079986860143,100.41086167488803
169,0.949708747489552,1.0,9.707177966141206,9.596990942364503,9.984138549661436,10.039501156343414,97.56974967085152,96.06429172256244,99.90388137041784,100.40506981393622
